source,line,key,line_sha256,status,replacement,evidence,decision
owtf/data/conf/resources.cfg,624,LaunchExploit_WINDOWS_BROWSER,7311871788df650b97ece71650e1bdd747bb9bfd83992a8d0420fda664fad1ba,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,625,LaunchExploit_WINDOWS_BROWSER,933d2687bba117dc4a1ac378f5b7dc8f7671a7dd5a3c2c51ae911413c8814dfd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,626,LaunchExploit_WINDOWS_BROWSER,b1a67a512e31d4131a2d63b4f2f68d634cde4e14fdcee785738e9ec345ae1869,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,627,LaunchExploit_WINDOWS_BROWSER,84d22726ca2a6409fa60ad02f81a8ef7ce1df3d5ff9283b94765ec4b215b89c7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,628,LaunchExploit_WINDOWS_BROWSER,221638665977e66d2cbe701a87835104d4cf515c75a1cb7d045cc44f713433eb,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,629,LaunchExploit_WINDOWS_BROWSER,61b634334577ff7b30fdcb313eb6820e42a57b911a3dc6c18fcb9511a856c26f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,630,LaunchExploit_WINDOWS_BROWSER,74479ba795ce3a93374acc4ba2f60eb1450df05dc071a1e7c2724dc56957d9ce,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,631,LaunchExploit_WINDOWS_BROWSER,a01c4f79243afee889f098c34462aaec5951092e746ccdb3f70d3c671af144d7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,632,LaunchExploit_WINDOWS_BROWSER,2e4d0e9800101f4119afb11aeb511effa6794bd6a44a4c6a425cdc8d1adce7f2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,633,LaunchExploit_WINDOWS_BROWSER,4e57903807b91cfee477d62a846b4e45a3e4f7df7cc783ed821a9b4695550ebf,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,634,LaunchExploit_WINDOWS_BROWSER,23ef3360b74a8c5d872d2c33e5b6432bc068ca9839713d3248c796c4f145479f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,635,LaunchExploit_WINDOWS_BROWSER,5c3a3195ee8f2435dde6358605588c7a258d7b05323f1f5b88f70200f6e1b4cf,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,636,LaunchExploit_WINDOWS_BROWSER,94704d14fd85ae542aa8add2a534bea74262913cbe7d5749cf4441d313c6c4c9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,637,LaunchExploit_WINDOWS_BROWSER,4bea04b042fff56cbccca5151cee0c710b291077cbe169577d4b0edab08ace19,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,638,LaunchExploit_WINDOWS_BROWSER,1f864153981b83d04df0072220516f151694da6bd46b718c8d02b9329ebd9aad,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,639,LaunchExploit_WINDOWS_BROWSER,fcd7b22ab9be4b35189e3804eacd8c833abad2f7b541616f1e31d952baeb1956,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,640,LaunchExploit_WINDOWS_BROWSER,494367edae7be9b400b6114b66d1385e73cff562d100c232db54654fb08a0b40,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,641,LaunchExploit_WINDOWS_BROWSER,2d35e4c8b19033939a8467b439881365523c609e2b2a33860c42856a7332b9c2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,642,LaunchExploit_WINDOWS_BROWSER,8d7970c5ab9a708dd4ed3cb684e528a71f97436c6bfee8e7c451c6b5db14131c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,643,LaunchExploit_WINDOWS_BROWSER,aef02e99a214a615d17a607d2bcb62d9a28e6a90e3b0a899f91cfbcdd4a38137,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,644,LaunchExploit_WINDOWS_BROWSER,cfae7202f11eaa636db973c78e02903c2fafdde4110c909a0fd8fdb16c0a62fb,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,645,LaunchExploit_WINDOWS_BROWSER,dc7aa5bea54ab789d031dd7d3950c11781aaa75620afac415db5efa8e03c1c71,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,646,LaunchExploit_WINDOWS_BROWSER,c9658d3d4fc686245997fbd9bb054264e625084eb1bec5f233e245157b23394c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,647,LaunchExploit_WINDOWS_BROWSER,d0c3248908a061f471887a1d4193d327bb9bec5016522630024faef453fb83c1,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,648,LaunchExploit_WINDOWS_BROWSER,c1bbfcbc88d6e40df972f9555fe179b0cbb205c6f6c64f31581343601b4840cf,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,649,LaunchExploit_WINDOWS_BROWSER,1acc1b708bde326a5fa281ce50e790d5606d7a036e423d46be1dd2bff218d113,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,650,LaunchExploit_WINDOWS_BROWSER,4b9cbfc0d8ccd17c3c712e56a668c365d82e904d3f4025acd3dd143327ac27ec,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,651,LaunchExploit_WINDOWS_BROWSER,60bb1954a5dffc4149188167adc54a893b6040a5fe2bf826734ca610c5e17232,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,652,LaunchExploit_WINDOWS_BROWSER,8a19f4151570aa5d2d3609487bbbb12c981cfb8f4e3d04098cc259e8cd483377,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,653,LaunchExploit_WINDOWS_BROWSER,19e7aa1bcd5b4c7361d45937e2a38bc744c5b7df60abe531665f1443c74b62b3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,654,LaunchExploit_WINDOWS_BROWSER,f28b6a4ea11c1bfb7be6c76c9e4b3e33e17f02e2c9d79a298f49afa7bb631a9f,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,655,LaunchExploit_WINDOWS_BROWSER,0a73044c2336863de00fe1cd85bc0d7012c6c86543bafce2a4cdb462ae4e298a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,656,LaunchExploit_WINDOWS_BROWSER,d5f223b1e5344be2e6a207f9517941b29ad38fe70c18c54b09a598e9f5ff039c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,657,LaunchExploit_WINDOWS_BROWSER,41dc817018ca4a7c68a5e9df1b672ab84d1636ce3cb96222460ed5e2043278a0,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,658,LaunchExploit_WINDOWS_BROWSER,de42bd664e112fc569b23e1773895e16674237fceb974fc0211ce491c42630f0,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,659,LaunchExploit_WINDOWS_BROWSER,941331b9bc872dec8cb79240ff2455fb33db9dc3705248a1b4c8543c1546e26e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,660,LaunchExploit_WINDOWS_BROWSER,59184925d297b04574f7c9e045e51752f8d55a9fbee5c9f1bcccd99e91857634,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,661,LaunchExploit_WINDOWS_BROWSER,03db875861a4b66114ad5726a6cdcc4296de0e228a5ccb11e8c9ad0630e5e06e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,662,LaunchExploit_WINDOWS_BROWSER,509ad5d1e5df809c743b17dd48ef11e29000fc8ce25ce5fd948bbcc685013ed2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,663,LaunchExploit_WINDOWS_BROWSER,3dcba094f1ae23f496e6e17f017b7538f3753b64d9dab7989d678fabdcfce4fe,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,664,LaunchExploit_WINDOWS_BROWSER,27b993258a13df68a1b6d29544089192ea8e496c61e00b2001c9e41fa438e545,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,665,LaunchExploit_WINDOWS_DCERPC,4f4574e7f1528983665ea413ed882ad396501bc9f054ee084bba36aa9dae9ded,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,666,LaunchExploit_WINDOWS_DCERPC,cd047acecd7393f41d89d9136c17b8b5dc5537ef07b6ea7b70bfc13a985757d7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,667,LaunchExploit_WINDOWS_DCERPC,00331b86f424d0cddb22bce387d4c2b01137ab8e1ee96f7870ce3fceacb18c83,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,668,LaunchExploit_WINDOWS_DCERPC,a8a7af2029b52e5ce06e330fb3b604930aab5a2410475b626ab9b7cb9a77f744,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,669,LaunchExploit_WINDOWS_DRIVER,3e105c6abfafd0c2fd6164a2bd8ecb9d1125c824fbaa0e44641ca8b3e3d322a6,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,670,LaunchExploit_WINDOWS_DRIVER,c2534e6333729bcf94016743820965bff61d4af49ea607faba7eefb7bd736266,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,671,LaunchExploit_WINDOWS_DRIVER,cb04a45fb362af9cf32d089291d05a96f9b7d65114ccb242b64604a1957b7bda,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,672,LaunchExploit_WINDOWS_EMAIL,66c9d14b8280c9d351f15914fa36fb3d7146553bb8e50b06ef6b66ea17ae02e7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,673,LaunchExploit_WINDOWS_EMAIL,0cc2c6bc40697b8682bd59caa51aaa0646b4ccbcdf160380b18f0e86f9fce716,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,674,LaunchExploit_WINDOWS_EMAIL,a15c45d647fa94f7c4426f87d742c8800cf70ee4bfd9443aa35ee7b53db68626,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,675,LaunchExploit_WINDOWS_EMC,3c86f5f4876585db47d2638853d152f646587a7d5ff5f420bb56de4f69de8831,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,676,LaunchExploit_WINDOWS_FILEFORMAT,90dded24db772fe44dae9f554accfa0eefed7e6c48a05f0c6638558a63f40048,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,677,LaunchExploit_WINDOWS_FILEFORMAT,43f9f91da0d575a29528a035b317938599e3527a753dcb4b732723dc3cb6fa24,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,678,LaunchExploit_WINDOWS_FILEFORMAT,71a6a2680742c455dcc7bdf4bd83f953f53586204d60fe673e8133b413407924,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,679,LaunchExploit_WINDOWS_FILEFORMAT,0147161ec97211af9829a492a52508ddc4e739f181e7f30d7e1910eb4eba0661,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,680,LaunchExploit_WINDOWS_FILEFORMAT,047f0868ec9adfe6b385475f2045d7ca3df4c9b819173a58f6838d8b9bf52170,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,681,LaunchExploit_WINDOWS_FILEFORMAT,53aa6f39b89cd19cdd9535589d00dbfc5979d86a1422709f0bd1c06fc65b5b79,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,682,LaunchExploit_WINDOWS_FILEFORMAT,8032591d088f740ae3e0fd01e097ee45951c973ce96a41a4f3e9e2917b887447,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,683,LaunchExploit_WINDOWS_FILEFORMAT,dd9dddf4cf8c70527973d5548065a520ce1c56269b9cc1401a3cb8a4a64603e9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,684,LaunchExploit_WINDOWS_FILEFORMAT,d39bf140dc05c08acb5221b809b504a416b2fec0cdb9cbedcb7fb2493ed2b3ca,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
